msg,before,after
b'2965\r\n',1583318672198364000,1583318673198391000
b'2978\r\n',1583318673198399000,1583318674198371000
b'2987\r\n',1583318674198381000,1583318675209193000
b'2845\r\n',1583318675209204000,1583318676198441000
b'2978\r\n',1583318676198451000,1583318677200889000
b'2894\r\n',1583318677200908000,1583318678198412000
b'2842\r\n',1583318678198422000,1583318679198408000
b'2832\r\n',1583318679198416000,1583318680198713000
b'3017\r\n',1583318680198730000,1583318681198411000
b'2871\r\n',1583318681198418000,1583318682198421000
b'2878\r\n',1583318682198431000,1583318683198450000
b'2912\r\n',1583318683198458000,1583318684198419000
b'3019\r\n',1583318684198429000,1583318685198469000
b'2765\r\n',1583318685198477000,1583318686198433000
b'2817\r\n',1583318686198453000,1583318687197469000
b'2857\r\n',1583318687197478000,1583318688198445000
b'2882\r\n',1583318688198455000,1583318689198451000
b'2887\r\n',1583318689198461000,1583318690198494000
b'2946\r\n',1583318690198501000,1583318691202333000
b'2897\r\n',1583318691202353000,1583318692198445000
b'2878\r\n',1583318692198454000,1583318693198534000
b'2880\r\n',1583318693198542000,1583318694198476000
b'2878\r\n',1583318694198486000,1583318695207605000
b'2934\r\n',1583318695207615000,1583318696198487000
b'2882\r\n',1583318696198497000,1583318697199496000
b'2878\r\n',1583318697199506000,1583318698198487000
b'2870\r\n',1583318698198495000,1583318699198486000
b'2866\r\n',1583318699198496000,1583318700198540000
b'2865\r\n',1583318700198547000,1583318701198477000
b'2850\r\n',1583318701198485000,1583318702198521000
b'2781\r\n',1583318702198529000,1583318703198578000
b'2845\r\n',1583318703198585000,1583318704198509000
b'2897\r\n',1583318704198520000,1583318705198896000
b'2879\r\n',1583318705198909000,1583318706198553000
b'2853\r\n',1583318706198562000,1583318707198582000
b'2928\r\n',1583318707198592000,1583318708198535000
b'2915\r\n',1583318708198543000,1583318709198596000
b'3017\r\n',1583318709198603000,1583318710198664000
b'2903\r\n',1583318710198674000,1583318711198526000
b'2921\r\n',1583318711198534000,1583318712198589000
b'2822\r\n',1583318712198596000,1583318713198557000
b'2964\r\n',1583318713198564000,1583318714198531000
b'2934\r\n',1583318714198538000,1583318715198556000
b'2928\r\n',1583318715198566000,1583318716198610000
b'2881\r\n',1583318716198617000,1583318717198570000
b'2878\r\n',1583318717198578000,1583318718198593000
b'2880\r\n',1583318718198600000,1583318719197528000
b'2880\r\n',1583318719197536000,1583318720198573000
b'2869\r\n',1583318720198580000,1583318721198569000
b'2887\r\n',1583318721198577000,1583318722198594000
b'2906\r\n',1583318722198604000,1583318723198610000
b'2902\r\n',1583318723198618000,1583318724198600000
b'2900\r\n',1583318724198608000,1583318725198663000
b'2880\r\n',1583318725198677000,1583318726198628000
b'2883\r\n',1583318726198636000,1583318727198620000
b'2867\r\n',1583318727198631000,1583318728198679000
b'2812\r\n',1583318728198687000,1583318729198614000
b'2914\r\n',1583318729198622000,1583318730198628000
b'2895\r\n',1583318730198638000,1583318731198689000
b'2872\r\n',1583318731198741000,1583318732201547000
b'2878\r\n',1583318732201566000,1583318733198672000
b'2883\r\n',1583318733198679000,1583318734198678000
b'2807\r\n',1583318734198685000,1583318735198626000
b'2981\r\n',1583318735198634000,1583318736198643000
b'2869\r\n',1583318736198651000,1583318737198651000
b'2891\r\n',1583318737198662000,1583318738198676000
b'2910\r\n',1583318738198683000,1583318739198651000
b'2807\r\n',1583318739198661000,1583318740198667000
b'2866\r\n',1583318740198674000,1583318741198686000
b'2874\r\n',1583318741198694000,1583318742198658000
b'2878\r\n',1583318742198665000,1583318743198681000
b'2879\r\n',1583318743198691000,1583318744198688000
b'2913\r\n',1583318744198696000,1583318745198738000
b'2901\r\n',1583318745198745000,1583318746198698000
b'2990\r\n',1583318746198706000,1583318747198974000
b'2827\r\n',1583318747198986000,1583318748198753000
b'2864\r\n',1583318748198761000,1583318749198672000
b'2928\r\n',1583318749198680000,1583318750199010000
b'2910\r\n',1583318750199020000,1583318751197708000
b'2895\r\n',1583318751197718000,1583318752199054000
b'2973\r\n',1583318752199071000,1583318753198733000
b'2852\r\n',1583318753198754000,1583318754198747000
b'2993\r\n',1583318754198765000,1583318755198954000
b'2873\r\n',1583318755198973000,1583318756198960000
b'2884\r\n',1583318756199149000,1583318757198939000
b'2899\r\n',1583318757198962000,1583318758198686000
b'2859\r\n',1583318758198693000,1583318759198752000
b'2861\r\n',1583318759198761000,1583318760199022000
b'2845\r\n',1583318760199038000,1583318761203416000
b'2902\r\n',1583318761203426000,1583318762199052000
b'2874\r\n',1583318762199080000,1583318763198984000
b'2913\r\n',1583318763199001000,1583318764199120000
b'2886\r\n',1583318764199130000,1583318765198765000
b'2847\r\n',1583318765198774000,1583318766198797000
b'2881\r\n',1583318766198808000,1583318767199165000
b'2858\r\n',1583318767199186000,1583318768199089000
b'2874\r\n',1583318768199113000,1583318769199084000
b'2812\r\n',1583318769199105000,1583318770199505000
b'2911\r\n',1583318770199532000,1583318771198750000
b'2869\r\n',1583318771198759000,1583318772199066000
b'2865\r\n',1583318772199088000,1583318773198838000
b'2863\r\n',1583318773198846000,1583318774200773000
b'2786\r\n',1583318774200784000,1583318775198853000
b'2901\r\n',1583318775198864000,1583318776198826000
b'2978\r\n',1583318776198834000,1583318777198860000
b'2839\r\n',1583318777198872000,1583318778199399000
b'2870\r\n',1583318778199421000,1583318779199128000
b'2823\r\n',1583318779199147000,1583318780198841000
b'2944\r\n',1583318780198848000,1583318781198847000
b'2833\r\n',1583318781198856000,1583318782198872000
b'2866\r\n',1583318782198879000,1583318783203485000
b'2919\r\n',1583318783203496000,1583318784205229000
b'2857\r\n',1583318784205240000,1583318785199282000
b'2861\r\n',1583318785199300000,1583318786198855000
b'2880\r\n',1583318786198863000,1583318787199257000
b'2879\r\n',1583318787199278000,1583318788204854000
b'2887\r\n',1583318788204866000,1583318789198856000
b'2992\r\n',1583318789198864000,1583318790206718000
b'2804\r\n',1583318790206729000,1583318791198892000
b'2828\r\n',1583318791198899000,1583318792198988000
b'2871\r\n',1583318792198998000,1583318793198884000
b'2807\r\n',1583318793198892000,1583318794198908000
b'2946\r\n',1583318794198916000,1583318795198898000
b'2917\r\n',1583318795198906000,1583318796198911000
b'2843\r\n',1583318796198921000,1583318797198940000
b'2906\r\n',1583318797198950000,1583318798200700000
b'2864\r\n',1583318798200707000,1583318799204179000
b'2870\r\n',1583318799204186000,1583318800198888000
b'2879\r\n',1583318800198895000,1583318801198928000
b'2877\r\n',1583318801198938000,1583318802198924000
b'2867\r\n',1583318802198934000,1583318803198931000
b'2879\r\n',1583318803198941000,1583318804198941000
b'2890\r\n',1583318804198951000,1583318805198935000
b'2880\r\n',1583318805198945000,1583318806198961000
b'2805\r\n',1583318806198969000,1583318807199357000
b'2894\r\n',1583318807199376000,1583318808199016000
b'2868\r\n',1583318808199027000,1583318809198944000
b'2864\r\n',1583318809198952000,1583318810198970000
b'2918\r\n',1583318810198980000,1583318811199047000
b'2800\r\n',1583318811199057000,1583318812199977000
b'2836\r\n',1583318812199987000,1583318813198985000
b'2867\r\n',1583318813198995000,1583318814198983000
b'2816\r\n',1583318814198995000,1583318815198025000
b'2871\r\n',1583318815198034000,1583318816198986000
b'2882\r\n',1583318816198993000,1583318817198990000
b'2848\r\n',1583318817199000000,1583318818199028000
b'2892\r\n',1583318818199037000,1583318819199190000
b'2875\r\n',1583318819199200000,1583318820199019000
b'2890\r\n',1583318820199027000,1583318821199027000
b'2886\r\n',1583318821199034000,1583318822199026000
b'2911\r\n',1583318822199034000,1583318823199129000
b'2865\r\n',1583318823199144000,1583318824199027000
b'2860\r\n',1583318824199037000,1583318825199084000
b'2870\r\n',1583318825199092000,1583318826199043000
b'2907\r\n',1583318826199053000,1583318827199772000
b'2867\r\n',1583318827199782000,1583318828199046000
b'2871\r\n',1583318828199056000,1583318829199054000
b'2916\r\n',1583318829199068000,1583318830199138000
b'2902\r\n',1583318830199145000,1583318831199068000
b'2869\r\n',1583318831199076000,1583318832201019000
b'2910\r\n',1583318832201043000,1583318833199068000
b'2886\r\n',1583318833199076000,1583318834199063000
b'2865\r\n',1583318834199073000,1583318835199070000
b'2917\r\n',1583318835199080000,1583318836199080000
b'2950\r\n',1583318836199090000,1583318837199120000
b'2848\r\n',1583318837199127000,1583318838199154000
b'2884\r\n',1583318838199164000,1583318839199111000
b'2877\r\n',1583318839199119000,1583318840199152000
b'2960\r\n',1583318840199162000,1583318841199165000
b'2977\r\n',1583318841199172000,1583318842199141000
b'2800\r\n',1583318842199148000,1583318843199171000
b'2832\r\n',1583318843199179000,1583318844199114000
b'2898\r\n',1583318844199124000,1583318845199124000
b'2989\r\n',1583318845199140000,1583318846199127000
b'2823\r\n',1583318846199146000,1583318847198222000
b'2768\r\n',1583318847198232000,1583318848199134000
b'2814\r\n',1583318848199144000,1583318849199139000
b'2798\r\n',1583318849199149000,1583318850199132000
b'2823\r\n',1583318850199143000,1583318851199143000
b'2846\r\n',1583318851199153000,1583318852200023000
b'2891\r\n',1583318852200041000,1583318853200437000
b'2862\r\n',1583318853200455000,1583318854199570000
b'2768\r\n',1583318854199589000,1583318855199153000
b'2919\r\n',1583318855199160000,1583318856199170000
b'2911\r\n',1583318856199180000,1583318857199686000
b'2918\r\n',1583318857199697000,1583318858199148000
b'2811\r\n',1583318858199155000,1583318859199180000
b'2849\r\n',1583318859199190000,1583318860199184000
b'2862\r\n',1583318860199195000,1583318861199194000
b'2867\r\n',1583318861199204000,1583318862199195000
b'2915\r\n',1583318862199215000,1583318863199210000
b'2926\r\n',1583318863199223000,1583318864199461000
b'2973\r\n',1583318864199477000,1583318865199600000
b'2875\r\n',1583318865199637000,1583318866199670000
b'2876\r\n',1583318866199688000,1583318867201791000
b'2825\r\n',1583318867201801000,1583318868199215000
b'2960\r\n',1583318868199225000,1583318869199679000
b'2865\r\n',1583318869199720000,1583318870202623000
b'2873\r\n',1583318870202634000,1583318871201520000
b'2877\r\n',1583318871201537000,1583318872200262000
b'2821\r\n',1583318872200270000,1583318873204682000
b'2896\r\n',1583318873204692000,1583318874200233000
b'2942\r\n',1583318874200243000,1583318875199589000
b'2884\r\n',1583318875199606000,1583318876200579000
b'2826\r\n',1583318876200609000,1583318877199298000
b'2864\r\n',1583318877199306000,1583318878199256000
b'2861\r\n',1583318878199266000,1583318879198698000
b'2891\r\n',1583318879198717000,1583318880199268000
b'2854\r\n',1583318880199276000,1583318881199270000
b'2883\r\n',1583318881199280000,1583318882203263000
b'2879\r\n',1583318882203281000,1583318883199798000
b'2875\r\n',1583318883199829000,1583318884199581000
b'2883\r\n',1583318884199598000,1583318885200093000
b'2895\r\n',1583318885200112000,1583318886199332000
b'2891\r\n',1583318886199340000,1583318887204192000
b'2883\r\n',1583318887204202000,1583318888199306000
b'2871\r\n',1583318888199314000,1583318889199735000
b'2811\r\n',1583318889199763000,1583318890199314000
b'2832\r\n',1583318890199324000,1583318891199636000
b'2864\r\n',1583318891199653000,1583318892199399000
b'2803\r\n',1583318892199415000,1583318893200867000
b'2869\r\n',1583318893200896000,1583318894201809000
b'2887\r\n',1583318894201831000,1583318895200334000
b'2879\r\n',1583318895200344000,1583318896199723000
b'2864\r\n',1583318896199745000,1583318897201669000
b'2919\r\n',1583318897201708000,1583318898201204000
b'2873\r\n',1583318898201227000,1583318899200349000
b'2843\r\n',1583318899200357000,1583318900199357000
b'2915\r\n',1583318900199368000,1583318901200368000
b'2847\r\n',1583318901200379000,1583318902200712000
b'2873\r\n',1583318902200732000,1583318903200682000
b'2847\r\n',1583318903200701000,1583318904199423000
b'2971\r\n',1583318904199430000,1583318905199924000
b'2821\r\n',1583318905199953000,1583318906200433000
b'2795\r\n',1583318906200443000,1583318907200693000
b'2798\r\n',1583318907200710000,1583318908200408000
b'2890\r\n',1583318908200419000,1583318909200451000
b'2893\r\n',1583318909200461000,1583318910199402000
b'2896\r\n',1583318910199421000,1583318911198402000
b'2851\r\n',1583318911198413000,1583318912200414000
b'2813\r\n',1583318912200422000,1583318913202397000
b'2959\r\n',1583318913202442000,1583318914200512000
b'2807\r\n',1583318914200646000,1583318915201038000
b'2889\r\n',1583318915201048000,1583318916200450000
b'2791\r\n',1583318916200459000,1583318917201427000
b'2909\r\n',1583318917201437000,1583318918200802000
b'2850\r\n',1583318918200823000,1583318919202433000
b'2896\r\n',1583318919202447000,1583318920200543000
b'2831\r\n',1583318920200554000,1583318921201958000
b'2859\r\n',1583318921201968000,1583318922200419000
b'2865\r\n',1583318922200427000,1583318923201908000
b'2799\r\n',1583318923201934000,1583318924200885000
b'2977\r\n',1583318924200907000,1583318925200481000
b'2948\r\n',1583318925200490000,1583318926200525000
b'2853\r\n',1583318926200535000,1583318927201970000
b'2894\r\n',1583318927201982000,1583318928200450000
b'2907\r\n',1583318928200458000,1583318929200865000
b'2953\r\n',1583318929200888000,1583318930200576000
b'2883\r\n',1583318930200586000,1583318931203167000
b'2876\r\n',1583318931203177000,1583318932204605000
b'2982\r\n',1583318932204625000,1583318933207800000
b'2987\r\n',1583318933207810000,1583318934200545000
b'2802\r\n',1583318934200556000,1583318935200501000
b'2846\r\n',1583318935200511000,1583318936200860000
b'2869\r\n',1583318936200880000,1583318937200591000
b'2843\r\n',1583318937200605000,1583318938200475000
b'2863\r\n',1583318938200484000,1583318939200534000
b'2791\r\n',1583318939200541000,1583318940200994000
b'2974\r\n',1583318940201017000,1583318941201190000
b'2819\r\n',1583318941201213000,1583318942200917000
b'2859\r\n',1583318942200937000,1583318943198564000
b'2869\r\n',1583318943198572000,1583318944200562000
b'2833\r\n',1583318944200569000,1583318945200956000
b'2787\r\n',1583318945200975000,1583318946204186000
b'2827\r\n',1583318946204197000,1583318947200558000
b'2980\r\n',1583318947200568000,1583318948201559000
b'2878\r\n',1583318948201581000,1583318949200580000
b'2857\r\n',1583318949200590000,1583318950206820000
b'2878\r\n',1583318950206834000,1583318951200637000
b'2897\r\n',1583318951200644000,1583318952201034000
b'2887\r\n',1583318952201056000,1583318953200605000
b'2862\r\n',1583318953200613000,1583318954201028000
b'3003\r\n',1583318954201045000,1583318955200623000
b'2875\r\n',1583318955200631000,1583318956206532000
b'3003\r\n',1583318956206542000,1583318957201023000
b'2782\r\n',1583318957201048000,1583318958201878000
b'2790\r\n',1583318958201900000,1583318959200657000
b'2811\r\n',1583318959200664000,1583318960211427000
b'2815\r\n',1583318960211435000,1583318961203045000
b'2798\r\n',1583318961203064000,1583318962200645000
b'2779\r\n',1583318962200653000,1583318963200886000
b'2829\r\n',1583318963200900000,1583318964200638000
b'2847\r\n',1583318964200654000,1583318965200643000
b'2984\r\n',1583318965200650000,1583318966203563000
b'2800\r\n',1583318966203573000,1583318967200901000
b'2787\r\n',1583318967200920000,1583318968207754000
b'2869\r\n',1583318968207764000,1583318969200937000
b'2806\r\n',1583318969200957000,1583318970200675000
b'2820\r\n',1583318970200682000,1583318971200697000
b'2779\r\n',1583318971200704000,1583318972200694000
b'2867\r\n',1583318972200701000,1583318973201532000
b'2960\r\n',1583318973201546000,1583318974200743000
b'2838\r\n',1583318974200753000,1583318975199127000
b'2846\r\n',1583318975199150000,1583318976201225000
b'2906\r\n',1583318976201235000,1583318977200807000
b'2866\r\n',1583318977200815000,1583318978200707000
b'2833\r\n',1583318978200717000,1583318979205285000
b'2829\r\n',1583318979205295000,1583318980200987000
b'2836\r\n',1583318980201005000,1583318981200949000
b'2843\r\n',1583318981200964000,1583318982200717000
b'2971\r\n',1583318982200724000,1583318983200764000
b'2918\r\n',1583318983200772000,1583318984200981000
b'2927\r\n',1583318984201003000,1583318985200815000
b'2866\r\n',1583318985200829000,1583318986200769000
b'2954\r\n',1583318986200777000,1583318987200735000
b'2875\r\n',1583318987200748000,1583318988201830000
b'2875\r\n',1583318988201842000,1583318989200755000
b'2875\r\n',1583318989200765000,1583318990201093000
b'2871\r\n',1583318990201116000,1583318991200763000
b'2867\r\n',1583318991200771000,1583318992200789000
b'2870\r\n',1583318992200797000,1583318993200768000
b'2874\r\n',1583318993200777000,1583318994201171000
b'2824\r\n',1583318994201181000,1583318995201111000
b'2975\r\n',1583318995201131000,1583318996201136000
b'2837\r\n',1583318996201156000,1583318997200775000
b'2880\r\n',1583318997200787000,1583318998200794000
b'2829\r\n',1583318998200804000,1583318999200789000
b'2913\r\n',1583318999200798000,1583319000200809000
b'2983\r\n',1583319000200819000,1583319001200801000
b'2858\r\n',1583319001200811000,1583319002201120000
b'2787\r\n',1583319002201139000,1583319003201717000
b'2843\r\n',1583319003201732000,1583319004200826000
b'2991\r\n',1583319004200837000,1583319005200821000
b'2785\r\n',1583319005200831000,1583319006200824000
b'2803\r\n',1583319006200834000,1583319007199350000
b'2950\r\n',1583319007199375000,1583319008200829000
b'2928\r\n',1583319008200839000,1583319009200902000
b'2845\r\n',1583319009200909000,1583319010200921000
b'2800\r\n',1583319010200929000,1583319011200869000
b'2765\r\n',1583319011200880000,1583319012201411000
b'2845\r\n',1583319012201430000,1583319013200833000
b'2884\r\n',1583319013200849000,1583319014200833000
b'2866\r\n',1583319014200846000,1583319015201146000
b'2892\r\n',1583319015201161000,1583319016200860000
b'2870\r\n',1583319016200869000,1583319017200858000
b'2871\r\n',1583319017200869000,1583319018201298000
b'2953\r\n',1583319018201314000,1583319019201045000
b'2890\r\n',1583319019201060000,1583319020202086000
b'2982\r\n',1583319020202108000,1583319021201135000
b'2805\r\n',1583319021201149000,1583319022201166000
b'2864\r\n',1583319022201177000,1583319023200910000
b'2977\r\n',1583319023200919000,1583319024200904000
b'2807\r\n',1583319024200913000,1583319025200909000
b'2877\r\n',1583319025200917000,1583319026200902000
b'2851\r\n',1583319026200913000,1583319027200901000
b'2878\r\n',1583319027200911000,1583319028200993000
b'2863\r\n',1583319028201001000,1583319029200923000
b'2865\r\n',1583319029200931000,1583319030201664000
b'2864\r\n',1583319030201675000,1583319031200980000
b'2838\r\n',1583319031200988000,1583319032200976000
b'2862\r\n',1583319032200983000,1583319033200936000
b'2837\r\n',1583319033200946000,1583319034200894000
b'2827\r\n',1583319034200901000,1583319035200942000
b'2935\r\n',1583319035200953000,1583319036200965000
b'2802\r\n',1583319036200976000,1583319037200949000
b'2819\r\n',1583319037200957000,1583319038200990000
b'2768\r\n',1583319038201001000,1583319039198979000
b'2849\r\n',1583319039198989000,1583319040200978000
b'2814\r\n',1583319040200988000,1583319041200967000
b'2825\r\n',1583319041200980000,1583319042201022000
b'2758\r\n',1583319042201030000,1583319043206646000
b'2848\r\n',1583319043206656000,1583319044200978000
b'2864\r\n',1583319044200988000,1583319045201335000
b'2787\r\n',1583319045201349000,1583319046201028000
b'2807\r\n',1583319046201035000,1583319047201214000
b'2830\r\n',1583319047201224000,1583319048201013000
b'2835\r\n',1583319048201020000,1583319049206919000
b'2902\r\n',1583319049206929000,1583319050201358000
b'2826\r\n',1583319050201387000,1583319051204024000
b'2786\r\n',1583319051204035000,1583319052209502000
b'2832\r\n',1583319052209512000,1583319053201172000
b'2992\r\n',1583319053201183000,1583319054214588000
b'2893\r\n',1583319054214598000,1583319055201035000
b'2860\r\n',1583319055201042000,1583319056200989000
b'2767\r\n',1583319056200997000,1583319057201064000
b'2790\r\n',1583319057201074000,1583319058201843000
b'2842\r\n',1583319058201854000,1583319059201052000
b'2853\r\n',1583319059201060000,1583319060201813000
b'2751\r\n',1583319060201824000,1583319061201239000
b'2846\r\n',1583319061201248000,1583319062201081000
b'2847\r\n',1583319062201088000,1583319063203580000
b'2861\r\n',1583319063203593000,1583319064201470000
b'2853\r\n',1583319064201481000,1583319065201070000
b'2885\r\n',1583319065201081000,1583319066201031000
b'2852\r\n',1583319066201039000,1583319067201194000
b'2864\r\n',1583319067201262000,1583319068201184000
b'2811\r\n',1583319068201194000,1583319069201099000
b'2895\r\n',1583319069201106000,1583319070201121000
b'2853\r\n',1583319070201128000,1583319071199441000
b'2859\r\n',1583319071199471000,1583319072201115000
b'2983\r\n',1583319072201208000,1583319073201148000
b'2800\r\n',1583319073201172000,1583319074201125000
b'2894\r\n',1583319074201136000,1583319075201122000
b'2800\r\n',1583319075201129000,1583319076201136000
b'2790\r\n',1583319076201145000,1583319077201124000
b'2882\r\n',1583319077201136000,1583319078201152000
b'2895\r\n',1583319078201160000,1583319079201200000
b'2896\r\n',1583319079201209000,1583319080201142000
b'2825\r\n',1583319080201152000,1583319081201182000
b'2858\r\n',1583319081201194000,1583319082201246000
b'2812\r\n',1583319082201257000,1583319083201180000
b'2898\r\n',1583319083201188000,1583319084201241000
b'2925\r\n',1583319084201249000,1583319085201193000
b'2866\r\n',1583319085201204000,1583319086201171000
b'2871\r\n',1583319086201180000,1583319087201260000
b'2891\r\n',1583319087201270000,1583319088201421000
b'2901\r\n',1583319088201432000,1583319089201188000
b'2858\r\n',1583319089201196000,1583319090201188000
b'2889\r\n',1583319090201199000,1583319091201187000
b'2783\r\n',1583319091201195000,1583319092201202000
b'2992\r\n',1583319092201218000,1583319093201269000
b'2955\r\n',1583319093201279000,1583319094201221000
b'2983\r\n',1583319094201228000,1583319095201201000
b'2845\r\n',1583319095201209000,1583319096201220000
b'2945\r\n',1583319096201227000,1583319097201208000
b'2813\r\n',1583319097201218000,1583319098201272000
b'2965\r\n',1583319098201281000,1583319099201222000
b'2864\r\n',1583319099201230000,1583319100201744000
b'2839\r\n',1583319100201754000,1583319101203123000
b'2974\r\n',1583319101203137000,1583319102201286000
b'2805\r\n',1583319102201294000,1583319103199572000
b'2885\r\n',1583319103199601000,1583319104201364000
b'2802\r\n',1583319104201373000,1583319105201403000
b'2864\r\n',1583319105201413000,1583319106201405000
b'2864\r\n',1583319106201419000,1583319107201394000
b'2867\r\n',1583319107201402000,1583319108201281000
b'2851\r\n',1583319108201289000,1583319109201311000
b'2869\r\n',1583319109201321000,1583319110201271000
b'2847\r\n',1583319110201280000,1583319111201386000
b'2855\r\n',1583319111201396000,1583319112201277000
b'2867\r\n',1583319112201287000,1583319113201267000
b'2864\r\n',1583319113201276000,1583319114201248000
b'2851\r\n',1583319114201256000,1583319115201291000
b'2861\r\n',1583319115201302000,1583319116201465000
b'2861\r\n',1583319116201473000,1583319117201308000
b'2864\r\n',1583319117201316000,1583319118204447000
b'2854\r\n',1583319118204456000,1583319119201567000
b'2851\r\n',1583319119201579000,1583319120201394000
b'2864\r\n',1583319120201416000,1583319121202928000
b'2877\r\n',1583319121202939000,1583319122205690000
b'2867\r\n',1583319122205701000,1583319123201444000
b'2860\r\n',1583319123201458000,1583319124201473000
b'2865\r\n',1583319124201485000,1583319125201382000
b'2875\r\n',1583319125201389000,1583319126201345000
b'2877\r\n',1583319126201353000,1583319127201400000
b'2811\r\n',1583319127201410000,1583319128202325000
b'2845\r\n',1583319128202335000,1583319129201492000
b'2854\r\n',1583319129201518000,1583319130201364000
b'2838\r\n',1583319130201372000,1583319131201365000
b'2813\r\n',1583319131201377000,1583319132201362000
b'2962\r\n',1583319132201370000,1583319133201509000
b'2844\r\n',1583319133201522000,1583319134201420000
b'2944\r\n',1583319134201434000,1583319135199396000
b'2907\r\n',1583319135199404000,1583319136201426000
b'2785\r\n',1583319136201437000,1583319137201485000
b'2787\r\n',1583319137201498000,1583319138201353000
b'2843\r\n',1583319138201361000,1583319139201441000
b'2891\r\n',1583319139201449000,1583319140201468000
b'2869\r\n',1583319140201476000,1583319141201585000
b'2846\r\n',1583319141201592000,1583319142201411000
b'2860\r\n',1583319142201421000,1583319143201419000
b'2769\r\n',1583319143201427000,1583319144201398000
b'2865\r\n',1583319144201405000,1583319145201436000
b'2854\r\n',1583319145201447000,1583319146201428000
b'2907\r\n',1583319146201437000,1583319147206776000
b'2851\r\n',1583319147206786000,1583319148201438000
b'2989\r\n',1583319148201446000,1583319149201455000
b'2811\r\n',1583319149201465000,1583319150201457000
b'2799\r\n',1583319150201468000,1583319151201463000
b'2774\r\n',1583319151201470000,1583319152201463000
b'2851\r\n',1583319152201473000,1583319153201547000
b'2862\r\n',1583319153201557000,1583319154201456000
b'2949\r\n',1583319154201463000,1583319155201473000
b'2838\r\n',1583319155201487000,1583319156201485000
b'2864\r\n',1583319156201493000,1583319157201504000
b'2893\r\n',1583319157201514000,1583319158201481000
b'2895\r\n',1583319158201491000,1583319159201528000
b'2844\r\n',1583319159201536000,1583319160201485000
b'2887\r\n',1583319160201493000,1583319161201564000
b'2853\r\n',1583319161201575000,1583319162201539000
b'2817\r\n',1583319162201547000,1583319163201497000
b'2861\r\n',1583319163201507000,1583319164201565000
b'2851\r\n',1583319164201572000,1583319165201522000
b'2825\r\n',1583319165201530000,1583319166201472000
b'2855\r\n',1583319166201480000,1583319167199505000
b'2861\r\n',1583319167199515000,1583319168201493000
b'2805\r\n',1583319168201501000,1583319169201530000
b'2855\r\n',1583319169201540000,1583319170201598000
b'2873\r\n',1583319170201605000,1583319171201542000
b'2855\r\n',1583319171201554000,1583319172203183000
b'2854\r\n',1583319172203193000,1583319173201554000
b'2890\r\n',1583319173201562000,1583319174201545000
b'2901\r\n',1583319174201555000,1583319175201576000
b'2797\r\n',1583319175201587000,1583319176201563000
b'2818\r\n',1583319176201574000,1583319177201597000
b'2818\r\n',1583319177201604000,1583319178201600000
b'2851\r\n',1583319178201609000,1583319179201568000
b'2882\r\n',1583319179201580000,1583319180201758000
b'2864\r\n',1583319180201768000,1583319181201687000
b'2967\r\n',1583319181201699000,1583319182201588000
b'2839\r\n',1583319182201599000,1583319183204643000
b'2882\r\n',1583319183204654000,1583319184201590000
b'2864\r\n',1583319184201600000,1583319185201618000
b'2902\r\n',1583319185201626000,1583319186201646000
b'2852\r\n',1583319186201654000,1583319187201593000
b'2845\r\n',1583319187201603000,1583319188201627000
b'2833\r\n',1583319188201637000,1583319189201615000
b'2842\r\n',1583319189201628000,1583319190201661000
b'2853\r\n',1583319190201669000,1583319191201621000
b'2798\r\n',1583319191201631000,1583319192201645000
b'2807\r\n',1583319192201653000,1583319193201629000
b'2850\r\n',1583319193201640000,1583319194201682000
b'2871\r\n',1583319194201689000,1583319195201640000
b'2928\r\n',1583319195201648000,1583319196201666000
b'2804\r\n',1583319196201676000,1583319197201642000
b'2819\r\n',1583319197201649000,1583319198201733000
b'2832\r\n',1583319198201754000,1583319199199756000
b'2942\r\n',1583319199199769000,1583319200201731000
b'2881\r\n',1583319200201738000,1583319201201672000
b'2805\r\n',1583319201201682000,1583319202201715000
b'2797\r\n',1583319202201722000,1583319203203011000
b'2854\r\n',1583319203203021000,1583319204201678000
b'2854\r\n',1583319204201697000,1583319205201767000
b'2846\r\n',1583319205201774000,1583319206201689000
b'2801\r\n',1583319206201699000,1583319207201760000
b'2877\r\n',1583319207201769000,1583319208201695000
b'2862\r\n',1583319208201703000,1583319209201652000
b'2877\r\n',1583319209201659000,1583319210201709000
b'2831\r\n',1583319210201717000,1583319211201703000
b'2866\r\n',1583319211201713000,1583319212201844000
b'2894\r\n',1583319212201856000,1583319213201715000
b'2855\r\n',1583319213201725000,1583319214201736000
b'2836\r\n',1583319214201747000,1583319215201779000
b'2953\r\n',1583319215201787000,1583319216201730000
b'2837\r\n',1583319216201740000,1583319217203303000
b'2794\r\n',1583319217203316000,1583319218201929000
b'2797\r\n',1583319218201940000,1583319219201789000
b'2838\r\n',1583319219201797000,1583319220201732000
b'2835\r\n',1583319220201739000,1583319221201759000
b'2832\r\n',1583319221201771000,1583319222201809000
b'2864\r\n',1583319222201816000,1583319223201760000
b'2830\r\n',1583319223201771000,1583319224206414000
b'2898\r\n',1583319224206425000,1583319225201782000
b'2890\r\n',1583319225201789000,1583319226201815000
b'2818\r\n',1583319226201823000,1583319227202437000
b'2909\r\n',1583319227202447000,1583319228201747000
b'2861\r\n',1583319228201755000,1583319229202952000
b'2925\r\n',1583319229202962000,1583319230201821000
b'2797\r\n',1583319230201905000,1583319231200010000
